Date (Y.M.D)	Time (H:M:S)	Turbidity	Units	External Temperature	Scale	Range
01.05.2017	11:19:32	25.8	NTU	25.6	C	0
01.05.2017	11:29:32	25.6	NTU	25.6	C	0
01.05.2017	11:39:32	25.7	NTU	25.7	C	0
01.05.2017	11:49:32	25.6	NTU	25.7	C	0
01.05.2017	11:59:32	25.6	NTU	25.7	C	0
01.05.2017	12:09:32	25.7	NTU	25.7	C	0
01.05.2017	12:19:33	25.6	NTU	25.7	C	0
01.05.2017	12:29:33	25.6	NTU	25.7	C	0
01.05.2017	12:39:33	25.7	NTU	25.7	C	0
01.05.2017	12:49:33	24.9	NTU	25.7	C	0
01.05.2017	12:59:33	25.7	NTU	25.8	C	0
01.05.2017	13:09:33	25.4	NTU	25.7	C	0
01.05.2017	13:19:33	25.7	NTU	25.7	C	0
01.05.2017	13:29:33	25.3	NTU	25.7	C	0
01.05.2017	13:39:33	25.4	NTU	25.8	C	0
01.05.2017	13:49:33	25.2	NTU	25.8	C	0
01.05.2017	13:59:33	25.4	NTU	25.7	C	0
01.05.2017	14:09:33	25.7	NTU	25.8	C	0
01.05.2017	14:19:33	25.3	NTU	25.8	C	0
01.05.2017	14:29:33	25.7	NTU	25.7	C	0
01.05.2017	14:39:34	25.8	NTU	25.7	C	0
01.05.2017	14:49:34	25.8	NTU	25.7	C	0
01.05.2017	14:59:34	25.7	NTU	25.7	C	0
01.05.2017	15:09:34	25.6	NTU	25.7	C	0
01.05.2017	15:19:34	25.7	NTU	25.7	C	0
01.05.2017	15:29:34	25.7	NTU	25.6	C	0
01.05.2017	15:39:34	25.8	NTU	25.6	C	0
01.05.2017	15:49:34	26	NTU	25.6	C	0
01.05.2017	15:59:34	25.7	NTU	25.6	C	0
01.05.2017	16:09:34	25.7	NTU	25.6	C	0
01.05.2017	16:19:34	26.2	NTU	25.6	C	0
01.05.2017	16:29:34	25.2	NTU	25.6	C	0
01.05.2017	16:39:34	25.9	NTU	25.6	C	0
01.05.2017	16:49:35	25.6	NTU	25.6	C	0
01.05.2017	16:59:35	25.7	NTU	25.6	C	0
01.05.2017	17:09:35	25.9	NTU	25.6	C	0
01.05.2017	17:19:35	25.3	NTU	25.6	C	0
01.05.2017	17:29:35	25.9	NTU	25.6	C	0
01.05.2017	17:39:35	25.3	NTU	25.6	C	0
01.05.2017	17:49:35	25.6	NTU	25.6	C	0
01.05.2017	17:59:35	25.6	NTU	25.5	C	0
01.05.2017	18:09:35	25.5	NTU	25.5	C	0
01.05.2017	18:19:35	25.5	NTU	25.5	C	0
01.05.2017	18:29:35	25.6	NTU	25.5	C	0
01.05.2017	18:39:35	25.6	NTU	25.5	C	0
01.05.2017	18:49:35	25.7	NTU	25.5	C	0
01.05.2017	18:59:35	25.3	NTU	25.5	C	0
01.05.2017	19:09:36	25.6	NTU	25.5	C	0
01.05.2017	19:19:36	25.3	NTU	25.4	C	0
01.05.2017	19:29:36	25.3	NTU	25.5	C	0
01.05.2017	19:39:36	25.5	NTU	25.4	C	0
01.05.2017	19:49:36	25.6	NTU	25.5	C	0
01.05.2017	19:59:36	25.6	NTU	25.5	C	0
01.05.2017	20:09:36	25.6	NTU	25.5	C	0
01.05.2017	20:19:36	25.3	NTU	25.5	C	0
01.05.2017	20:29:36	25.5	NTU	25.5	C	0
01.05.2017	20:39:36	25.6	NTU	25.5	C	0
01.05.2017	20:49:36	25.1	NTU	25.5	C	0
01.05.2017	20:59:36	25.2	NTU	25.5	C	0
01.05.2017	21:09:36	25.6	NTU	25.6	C	0
01.05.2017	21:19:37	25.3	NTU	25.6	C	0
01.05.2017	21:29:37	25.6	NTU	25.5	C	0
01.05.2017	21:39:37	25.1	NTU	25.6	C	0
01.05.2017	21:49:37	25.3	NTU	25.6	C	0
01.05.2017	21:59:37	25.1	NTU	25.6	C	0
01.05.2017	22:09:37	25.1	NTU	25.6	C	0
01.05.2017	22:19:37	25.3	NTU	25.6	C	0
01.05.2017	22:29:37	25.1	NTU	25.6	C	0
01.05.2017	22:39:37	25.7	NTU	25.6	C	0
01.05.2017	22:49:37	25.2	NTU	25.6	C	0
01.05.2017	22:59:37	25.3	NTU	25.6	C	0
01.05.2017	23:09:37	25.6	NTU	25.6	C	0
01.05.2017	23:19:37	25.7	NTU	25.6	C	0
01.05.2017	23:29:37	25.6	NTU	25.6	C	0
01.05.2017	23:39:38	25.3	NTU	25.6	C	0
01.05.2017	23:49:38	25.6	NTU	25.6	C	0
01.05.2017	23:59:38	25.6	NTU	25.7	C	0
02.05.2017	0:09:38	25.6	NTU	25.6	C	0
02.05.2017	0:19:38	25.3	NTU	25.6	C	0
02.05.2017	0:29:38	25.3	NTU	25.7	C	0
02.05.2017	0:39:38	25.2	NTU	25.6	C	0
02.05.2017	0:49:38	25.4	NTU	25.7	C	0
02.05.2017	0:59:38	25	NTU	25.7	C	0
02.05.2017	1:09:38	25.6	NTU	25.7	C	0
02.05.2017	1:19:38	25.6	NTU	25.7	C	0
02.05.2017	1:29:38	25.2	NTU	25.7	C	0
02.05.2017	1:39:38	25.3	NTU	25.7	C	0
02.05.2017	1:49:39	25.4	NTU	25.7	C	0
02.05.2017	1:59:39	25.2	NTU	25.7	C	0
02.05.2017	2:09:39	25.2	NTU	25.7	C	0
02.05.2017	2:19:39	25.3	NTU	25.7	C	0
02.05.2017	2:29:39	25.7	NTU	25.7	C	0
02.05.2017	2:39:39	25.3	NTU	25.7	C	0
02.05.2017	2:49:39	25.2	NTU	25.7	C	0
02.05.2017	2:59:39	25.3	NTU	25.7	C	0
02.05.2017	3:09:39	25.4	NTU	25.7	C	0
02.05.2017	3:19:39	25.4	NTU	25.7	C	0
02.05.2017	3:29:39	25.7	NTU	25.7	C	0
02.05.2017	3:39:39	25.4	NTU	25.7	C	0
02.05.2017	3:49:39	25.4	NTU	25.7	C	0
02.05.2017	3:59:39	25.6	NTU	25.7	C	0
02.05.2017	4:09:40	25.6	NTU	25.7	C	0
02.05.2017	4:19:40	25.7	NTU	25.7	C	0
02.05.2017	4:29:40	25.6	NTU	25.7	C	0
02.05.2017	4:39:40	25.4	NTU	25.7	C	0
02.05.2017	4:49:40	25.3	NTU	25.7	C	0
02.05.2017	4:59:40	25.7	NTU	25.7	C	0
02.05.2017	5:09:40	25.3	NTU	25.7	C	0
02.05.2017	5:19:40	25.4	NTU	25.7	C	0
02.05.2017	5:29:40	25.6	NTU	25.7	C	0
02.05.2017	5:39:40	25.7	NTU	25.7	C	0
02.05.2017	5:49:40	25.3	NTU	25.7	C	0
02.05.2017	5:59:40	25.7	NTU	25.7	C	0
02.05.2017	6:09:40	25.7	NTU	25.7	C	0
02.05.2017	6:19:41	25.7	NTU	25.7	C	0
02.05.2017	6:29:41	25.3	NTU	25.7	C	0
02.05.2017	6:39:41	25.3	NTU	25.6	C	0
02.05.2017	6:49:41	25.6	NTU	25.7	C	0
02.05.2017	6:59:41	25.4	NTU	25.7	C	0
02.05.2017	7:09:41	25.6	NTU	25.7	C	0
02.05.2017	7:19:41	25.6	NTU	25.7	C	0
02.05.2017	7:29:41	25.6	NTU	25.7	C	0
02.05.2017	7:39:41	25.3	NTU	25.7	C	0
02.05.2017	7:49:41	25.7	NTU	25.7	C	0
02.05.2017	7:59:41	25.4	NTU	25.8	C	0
02.05.2017	8:09:41	25.3	NTU	25.7	C	0
02.05.2017	8:19:41	25.6	NTU	25.8	C	0
02.05.2017	8:29:41	25.2	NTU	25.7	C	0
02.05.2017	8:39:42	25.6	NTU	25.8	C	0
02.05.2017	8:49:42	25.4	NTU	25.7	C	0
02.05.2017	8:59:42	25.3	NTU	25.8	C	0
02.05.2017	9:09:42	25.4	NTU	25.8	C	0
02.05.2017	9:19:42	25.2	NTU	25.9	C	0
02.05.2017	9:29:42	25.2	NTU	25.9	C	0
02.05.2017	9:39:42	25.7	NTU	25.9	C	0
02.05.2017	9:49:42	25.6	NTU	26	C	0
02.05.2017	9:59:42	25.4	NTU	26	C	0
02.05.2017	10:09:42	25.4	NTU	26	C	0
02.05.2017	10:19:42	25.3	NTU	26.1	C	0
02.05.2017	10:29:42	25.4	NTU	26.1	C	0
02.05.2017	10:39:42	25.6	NTU	26.2	C	0
02.05.2017	10:49:43	25.4	NTU	26.2	C	0
02.05.2017	10:59:43	25.2	NTU	26.2	C	0
02.05.2017	11:09:43	25.3	NTU	26.2	C	0
02.05.2017	11:19:43	25.7	NTU	26.2	C	0
02.05.2017	11:29:43	25.3	NTU	26.2	C	0
02.05.2017	11:39:43	25.7	NTU	26.2	C	0
02.05.2017	11:49:43	25.6	NTU	26.2	C	0
02.05.2017	11:59:43	25.4	NTU	26.2	C	0
02.05.2017	12:09:43	25.8	NTU	26.2	C	0
02.05.2017	12:19:43	25.8	NTU	26.1	C	0
02.05.2017	12:29:43	25.8	NTU	26.2	C	0
02.05.2017	12:39:43	25.7	NTU	26.2	C	0
02.05.2017	12:49:43	25.4	NTU	26.1	C	0
02.05.2017	12:59:43	25.4	NTU	26.1	C	0
02.05.2017	13:09:44	26.1	NTU	26	C	0
02.05.2017	13:19:44	25.7	NTU	25.9	C	0
02.05.2017	13:29:44	26.2	NTU	25.9	C	0
02.05.2017	13:39:44	25.8	NTU	25.9	C	0
02.05.2017	13:49:44	25.7	NTU	25.9	C	0
02.05.2017	13:59:44	25.6	NTU	26	C	0
02.05.2017	14:09:44	26	NTU	25.9	C	0
02.05.2017	14:19:44	26	NTU	26	C	0
02.05.2017	14:29:44	25.7	NTU	26	C	0
02.05.2017	14:39:44	25.4	NTU	26.1	C	0
02.05.2017	14:49:44	25.3	NTU	26.1	C	0
02.05.2017	14:59:44	25.2	NTU	26.1	C	0
02.05.2017	15:09:44	25.3	NTU	26.1	C	0
02.05.2017	15:19:45	25.4	NTU	26.2	C	0
02.05.2017	15:29:45	25.3	NTU	26.2	C	0
02.05.2017	15:39:45	25.7	NTU	26.2	C	0
02.05.2017	15:49:45	25.7	NTU	26.2	C	0
02.05.2017	15:59:45	25.6	NTU	26.2	C	0
02.05.2017	16:09:45	25.7	NTU	26.2	C	0
02.05.2017	16:19:45	25.3	NTU	26.1	C	0
02.05.2017	16:29:45	25.7	NTU	26.2	C	0
02.05.2017	16:39:45	25.3	NTU	26.3	C	0
02.05.2017	16:49:45	25.3	NTU	26.3	C	0
02.05.2017	16:59:45	25.6	NTU	26.4	C	0
02.05.2017	17:09:45	25.6	NTU	26.3	C	0
02.05.2017	17:19:45	25.7	NTU	26.3	C	0
02.05.2017	17:29:45	25.4	NTU	26.3	C	0
02.05.2017	17:39:46	25.7	NTU	26.4	C	0
02.05.2017	17:49:46	25.3	NTU	26.4	C	0
02.05.2017	17:59:46	25.4	NTU	26.3	C	0
02.05.2017	18:09:46	25.6	NTU	26.4	C	0
02.05.2017	18:19:46	25.8	NTU	26.2	C	0
02.05.2017	18:29:46	25.7	NTU	26.2	C	0
02.05.2017	18:39:46	25.8	NTU	26.2	C	0
02.05.2017	18:49:46	26	NTU	26.2	C	0
02.05.2017	18:59:46	26.3	NTU	26	C	0
02.05.2017	19:09:46	27.2	NTU	26	C	0
02.05.2017	19:19:46	27.4	NTU	25.7	C	0
02.05.2017	19:29:46	27.4	NTU	25.7	C	0
02.05.2017	19:39:46	26.7	NTU	25.7	C	0
02.05.2017	19:49:47	26	NTU	25.7	C	0
02.05.2017	19:59:47	25.7	NTU	25.8	C	0
02.05.2017	20:09:47	25.8	NTU	25.8	C	0
02.05.2017	20:19:47	25.6	NTU	25.8	C	0
02.05.2017	20:29:47	25.6	NTU	25.9	C	0
02.05.2017	20:39:47	25.6	NTU	25.9	C	0
02.05.2017	20:49:47	25.4	NTU	25.9	C	0
02.05.2017	20:59:47	25.7	NTU	25.9	C	0
02.05.2017	21:09:47	25.7	NTU	25.9	C	0
02.05.2017	21:19:47	25.4	NTU	25.8	C	0
02.05.2017	21:29:47	25.7	NTU	25.8	C	0
02.05.2017	21:39:47	25.7	NTU	25.8	C	0
02.05.2017	21:49:47	25.4	NTU	25.8	C	0
02.05.2017	21:59:47	25.6	NTU	25.8	C	0
02.05.2017	22:09:48	25.7	NTU	25.8	C	0
02.05.2017	22:19:48	25.4	NTU	25.7	C	0
02.05.2017	22:29:48	25.3	NTU	25.8	C	0
02.05.2017	22:39:48	25.4	NTU	25.8	C	0
02.05.2017	22:49:48	25.7	NTU	25.8	C	0
02.05.2017	22:59:48	25.3	NTU	25.8	C	0
02.05.2017	23:09:48	25.8	NTU	25.8	C	0
02.05.2017	23:19:48	25.6	NTU	25.7	C	0
02.05.2017	23:29:48	25.6	NTU	25.7	C	0
02.05.2017	23:39:48	25.7	NTU	25.7	C	0
02.05.2017	23:49:48	25.4	NTU	25.7	C	0
02.05.2017	23:59:48	25.7	NTU	25.6	C	0
03.05.2017	0:09:48	25.7	NTU	25.6	C	0
03.05.2017	0:19:49	25.7	NTU	25.6	C	0
03.05.2017	0:29:49	25.3	NTU	25.6	C	0
03.05.2017	0:39:49	25.7	NTU	25.6	C	0
03.05.2017	0:49:49	25.6	NTU	25.6	C	0
03.05.2017	0:59:49	25.6	NTU	25.6	C	0
03.05.2017	1:09:49	25.7	NTU	25.5	C	0
03.05.2017	1:19:49	25.6	NTU	25.5	C	0
03.05.2017	1:29:49	25.6	NTU	25.4	C	0
03.05.2017	1:39:49	25.5	NTU	25.4	C	0
03.05.2017	1:49:49	26	NTU	25.4	C	0
03.05.2017	1:59:49	25.5	NTU	25.4	C	0
03.05.2017	2:09:49	25.6	NTU	25.3	C	0
03.05.2017	2:19:49	25.7	NTU	25.3	C	0
03.05.2017	2:29:49	25.6	NTU	25.3	C	0
03.05.2017	2:39:50	25.6	NTU	25.2	C	0
03.05.2017	2:49:50	25.6	NTU	25.2	C	0
03.05.2017	2:59:50	26.1	NTU	25.1	C	0
03.05.2017	3:09:50	25.6	NTU	25.1	C	0
03.05.2017	3:19:50	25.9	NTU	25	C	0
03.05.2017	3:29:50	25.7	NTU	25	C	0
03.05.2017	3:39:50	26.2	NTU	25	C	0
03.05.2017	3:49:50	26.2	NTU	25	C	0
03.05.2017	3:59:50	26.5	NTU	24.9	C	0
03.05.2017	4:09:50	26.2	NTU	24.9	C	0
03.05.2017	4:19:50	26.2	NTU	24.8	C	0
03.05.2017	4:29:50	26	NTU	24.8	C	0
03.05.2017	4:39:50	25.6	NTU	24.8	C	0
03.05.2017	4:49:51	26.5	NTU	24.8	C	0
03.05.2017	4:59:51	25.6	NTU	24.8	C	0
03.05.2017	5:09:51	26.5	NTU	24.8	C	0
03.05.2017	5:19:51	25.6	NTU	24.7	C	0
03.05.2017	5:29:51	25.8	NTU	24.7	C	0
03.05.2017	5:39:51	25.6	NTU	24.7	C	0
03.05.2017	5:49:51	26.4	NTU	24.7	C	0
03.05.2017	5:59:51	26.5	NTU	24.6	C	0
03.05.2017	6:09:51	25.5	NTU	24.6	C	0
03.05.2017	6:19:51	26.3	NTU	24.6	C	0
03.05.2017	6:29:51	25.4	NTU	24.6	C	0
03.05.2017	6:39:51	25.4	NTU	24.5	C	0
03.05.2017	6:49:51	26	NTU	24.5	C	0
03.05.2017	6:59:51	25.6	NTU	24.6	C	0
03.05.2017	7:09:52	25	NTU	24.6	C	0
03.05.2017	7:19:52	24.8	NTU	24.6	C	0
03.05.2017	7:29:52	25.2	NTU	24.6	C	0
03.05.2017	7:39:52	25	NTU	24.6	C	0
03.05.2017	7:49:52	25.4	NTU	24.7	C	0
03.05.2017	7:59:52	25.2	NTU	24.7	C	0
03.05.2017	8:09:52	25.1	NTU	24.8	C	0
03.05.2017	8:19:52	25	NTU	24.8	C	0
03.05.2017	8:29:52	25.1	NTU	24.8	C	0
03.05.2017	8:39:52	25.2	NTU	24.9	C	0
03.05.2017	8:49:52	25.7	NTU	24.9	C	0
03.05.2017	8:59:52	25.2	NTU	25	C	0
03.05.2017	9:09:52	25.2	NTU	25	C	0
03.05.2017	9:19:53	25.1	NTU	25.1	C	0
03.05.2017	9:29:53	25.2	NTU	25.2	C	0
03.05.2017	9:39:53	25.2	NTU	25.2	C	0
03.05.2017	9:49:53	25.6	NTU	25.3	C	0
03.05.2017	9:59:53	25.3	NTU	25.4	C	0
03.05.2017	10:09:53	25.5	NTU	25.5	C	0
03.05.2017	10:19:53	25.7	NTU	25.5	C	0
03.05.2017	10:29:53	25.7	NTU	25.6	C	0
03.05.2017	10:39:53	25.7	NTU	25.7	C	0
03.05.2017	10:49:53	25.7	NTU	25.7	C	0
03.05.2017	10:59:53	25.7	NTU	25.8	C	0
03.05.2017	11:09:53	25.6	NTU	25.9	C	0
03.05.2017	11:19:53	25.2	NTU	25.9	C	0
03.05.2017	11:29:53	25.2	NTU	26	C	0
03.05.2017	11:39:54	25.6	NTU	26.1	C	0
03.05.2017	11:49:54	25.7	NTU	26.2	C	0
03.05.2017	11:59:54	25.4	NTU	26.2	C	0
03.05.2017	12:09:54	25.4	NTU	26.3	C	0
03.05.2017	12:19:54	25.7	NTU	26.3	C	0
03.05.2017	12:29:54	25.6	NTU	26.3	C	0
03.05.2017	12:39:54	25.7	NTU	26.4	C	0
03.05.2017	12:49:54	25.3	NTU	26.4	C	0
03.05.2017	12:59:54	25.4	NTU	26.4	C	0
03.05.2017	13:09:54	25.3	NTU	26.3	C	0
03.05.2017	13:19:54	25.2	NTU	26.4	C	0
03.05.2017	13:29:54	25.2	NTU	26.3	C	0
03.05.2017	13:39:54	25.2	NTU	26.3	C	0
03.05.2017	13:49:55	25.2	NTU	26.3	C	0
03.05.2017	13:59:55	25.4	NTU	26.2	C	0
03.05.2017	14:09:55	26.2	NTU	25.8	C	0
03.05.2017	14:19:55	28.7	NTU	25.4	C	0
03.05.2017	14:29:55	28.7	NTU	24.8	C	0
03.05.2017	14:39:55	28.7	NTU	24.2	C	0
03.05.2017	14:49:55	29	NTU	24	C	0
03.05.2017	14:59:55	28.9	NTU	23.5	C	0
03.05.2017	15:09:55	28.7	NTU	23.3	C	0
03.05.2017	15:19:55	28.6	NTU	23.1	C	0
03.05.2017	15:29:55	28.9	NTU	22.8	C	0
03.05.2017	15:39:55	28.5	NTU	22.6	C	0
03.05.2017	15:49:55	28.5	NTU	22.3	C	0
03.05.2017	15:59:55	28.9	NTU	22	C	0
03.05.2017	16:09:56	28.3	NTU	21.7	C	0
03.05.2017	16:19:56	28.4	NTU	21.6	C	0
03.05.2017	16:29:56	28.3	NTU	21.3	C	0
03.05.2017	16:39:56	28	NTU	21.2	C	0
03.05.2017	16:49:56	27.5	NTU	20.9	C	0
03.05.2017	16:59:56	27.5	NTU	20.8	C	0
03.05.2017	17:09:56	27	NTU	21.1	C	0
03.05.2017	17:19:56	27.5	NTU	21.3	C	0
03.05.2017	17:29:56	27.8	NTU	21.6	C	0
03.05.2017	17:39:56	27.6	NTU	21.8	C	0
03.05.2017	17:49:56	28.2	NTU	22.1	C	0
03.05.2017	17:59:56	27.9	NTU	22.3	C	0
03.05.2017	18:09:56	27.4	NTU	22.4	C	0
03.05.2017	18:19:57	27.5	NTU	22.6	C	0
03.05.2017	18:29:57	27.5	NTU	22.7	C	0
03.05.2017	18:39:57	26.6	NTU	22.8	C	0
03.05.2017	18:49:57	27.2	NTU	22.8	C	0
03.05.2017	18:59:57	27.6	NTU	23	C	0
03.05.2017	19:09:57	27.7	NTU	23.1	C	0
03.05.2017	19:19:57	27.5	NTU	23.2	C	0
03.05.2017	19:29:57	28.1	NTU	23.3	C	0
03.05.2017	19:39:57	27.7	NTU	23.3	C	0
03.05.2017	19:49:57	28.2	NTU	23.3	C	0
03.05.2017	19:59:57	28.5	NTU	23.3	C	0
03.05.2017	20:09:57	28.1	NTU	23.3	C	0
03.05.2017	20:19:57	27.8	NTU	23.3	C	0
03.05.2017	20:29:57	27.8	NTU	23.3	C	0
03.05.2017	20:39:58	27.3	NTU	23.4	C	0
03.05.2017	20:49:58	27.1	NTU	23.4	C	0
03.05.2017	20:59:58	26.6	NTU	23.4	C	0
03.05.2017	21:09:58	26.2	NTU	23.3	C	0
03.05.2017	21:19:58	26	NTU	23.3	C	0
03.05.2017	21:29:58	26.4	NTU	23.3	C	0
03.05.2017	21:39:58	25.9	NTU	23.3	C	0
03.05.2017	21:49:58	25.5	NTU	23.3	C	0
03.05.2017	21:59:58	25	NTU	23.3	C	0
03.05.2017	22:09:58	24.9	NTU	23.3	C	0
03.05.2017	22:19:58	25.3	NTU	23.3	C	0
03.05.2017	22:29:58	25.5	NTU	23.3	C	0
03.05.2017	22:39:58	25.4	NTU	23.3	C	0
03.05.2017	22:49:59	25.1	NTU	23.3	C	0
03.05.2017	22:59:59	25.4	NTU	23.1	C	0
03.05.2017	23:09:59	25.1	NTU	23.2	C	0
03.05.2017	23:19:59	24.9	NTU	23.2	C	0
03.05.2017	23:29:59	25.3	NTU	23.2	C	0
03.05.2017	23:39:59	25	NTU	23.2	C	0
03.05.2017	23:49:59	24.6	NTU	23.2	C	0
03.05.2017	23:59:59	24.9	NTU	23.2	C	0
04.05.2017	0:09:59	25.1	NTU	23.2	C	0
04.05.2017	0:19:59	25	NTU	23.2	C	0
04.05.2017	0:29:59	25.1	NTU	23	C	0
04.05.2017	0:39:59	24.6	NTU	23.1	C	0
04.05.2017	0:49:59	25	NTU	23	C	0
04.05.2017	0:59:59	24.3	NTU	23.1	C	0
04.05.2017	1:10:00	24.2	NTU	23.1	C	0
04.05.2017	1:20:00	25	NTU	23.1	C	0
04.05.2017	1:30:00	24.6	NTU	23.1	C	0
04.05.2017	1:40:00	25.1	NTU	23.2	C	0
04.05.2017	1:50:00	25	NTU	23.2	C	0
04.05.2017	2:00:00	25.3	NTU	23.3	C	0
04.05.2017	2:10:00	24.7	NTU	23.3	C	0
04.05.2017	2:20:00	25.3	NTU	23.3	C	0
04.05.2017	2:30:00	25.1	NTU	23.3	C	0
04.05.2017	2:40:00	24.6	NTU	23.3	C	0
04.05.2017	2:50:00	24.6	NTU	23.3	C	0
04.05.2017	3:00:00	24.6	NTU	23.3	C	0
04.05.2017	3:10:00	24.9	NTU	23.3	C	0
04.05.2017	3:20:01	24.7	NTU	23.3	C	0
04.05.2017	3:30:01	24.9	NTU	23.4	C	0
04.05.2017	3:40:01	25	NTU	23.4	C	0
04.05.2017	3:50:01	24.9	NTU	23.4	C	0
04.05.2017	4:00:01	25.3	NTU	23.4	C	0
04.05.2017	4:10:01	24.9	NTU	23.4	C	0
04.05.2017	4:20:01	24.6	NTU	23.4	C	0
04.05.2017	4:30:01	24.9	NTU	23.5	C	0
04.05.2017	4:40:01	25.1	NTU	23.4	C	0
04.05.2017	4:50:01	25	NTU	23.5	C	0
04.05.2017	5:00:01	24.7	NTU	23.4	C	0
04.05.2017	5:10:01	25.1	NTU	23.5	C	0
04.05.2017	5:20:01	24.7	NTU	23.5	C	0
04.05.2017	5:30:01	25.1	NTU	23.5	C	0
04.05.2017	5:40:02	24.7	NTU	23.5	C	0
04.05.2017	5:50:02	25	NTU	23.6	C	0
04.05.2017	6:00:02	25.1	NTU	23.5	C	0
04.05.2017	6:10:02	25.1	NTU	23.5	C	0
04.05.2017	6:20:02	24.7	NTU	23.5	C	0
04.05.2017	6:30:02	24.3	NTU	23.6	C	0
04.05.2017	6:40:02	24.9	NTU	23.6	C	0
04.05.2017	6:50:02	24.3	NTU	23.6	C	0
04.05.2017	7:00:02	25.3	NTU	23.7	C	0
04.05.2017	7:10:02	25	NTU	23.7	C	0
04.05.2017	7:20:02	24.9	NTU	23.7	C	0
04.05.2017	7:30:02	25.3	NTU	23.7	C	0
04.05.2017	7:40:02	24.7	NTU	23.7	C	0
04.05.2017	7:50:03	25.1	NTU	23.7	C	0
04.05.2017	8:00:03	24.9	NTU	23.6	C	0
04.05.2017	8:10:03	25.1	NTU	23.5	C	0
04.05.2017	8:20:03	26	NTU	23.3	C	0
04.05.2017	8:30:03	26.4	NTU	23.1	C	0
04.05.2017	8:40:03	27.5	NTU	22.8	C	0
04.05.2017	8:50:03	28.1	NTU	22.5	C	0
04.05.2017	9:00:03	28.3	NTU	22.1	C	0
04.05.2017	9:10:03	28.5	NTU	21.6	C	0
04.05.2017	9:20:03	28.6	NTU	21.4	C	0
04.05.2017	9:30:03	27.8	NTU	21	C	0
04.05.2017	9:40:03	27.7	NTU	20.9	C	0
04.05.2017	9:50:03	27.2	NTU	20.6	C	0
04.05.2017	10:00:03	27.4	NTU	20.4	C	0
04.05.2017	10:10:04	27.6	NTU	20.2	C	0
04.05.2017	10:20:04	27.1	NTU	20	C	0
04.05.2017	10:30:04	27.4	NTU	20	C	0
04.05.2017	10:40:04	27.1	NTU	20	C	0
04.05.2017	10:50:04	26.9	NTU	20.1	C	0
04.05.2017	11:00:04	25.6	NTU	20.4	C	0
04.05.2017	11:10:04	26.5	NTU	20.6	C	0
04.05.2017	11:20:04	27.2	NTU	20.9	C	0
04.05.2017	11:30:04	28	NTU	21.1	C	0
04.05.2017	11:40:04	27.9	NTU	21.2	C	0
04.05.2017	11:50:04	27.4	NTU	21.5	C	0
04.05.2017	12:00:04	27	NTU	21.7	C	0
04.05.2017	12:10:04	27.1	NTU	21.9	C	0
04.05.2017	12:20:05	27.6	NTU	22.1	C	0
04.05.2017	12:30:05	27.1	NTU	22.3	C	0
04.05.2017	12:40:05	27.4	NTU	22.4	C	0
04.05.2017	12:50:05	27.2	NTU	22.5	C	0
04.05.2017	13:00:05	27.5	NTU	22.6	C	0
04.05.2017	13:10:05	26.8	NTU	22.7	C	0
04.05.2017	13:20:05	27.7	NTU	22.8	C	0
04.05.2017	13:30:05	27.7	NTU	22.9	C	0
04.05.2017	13:40:05	27.5	NTU	23	C	0
04.05.2017	13:50:05	28.1	NTU	23.1	C	0
04.05.2017	14:00:05	28.1	NTU	23.2	C	0
04.05.2017	14:10:05	27.7	NTU	23.3	C	0
04.05.2017	14:20:05	27.8	NTU	23.3	C	0
04.05.2017	14:30:05	28.1	NTU	23.3	C	0
04.05.2017	14:40:06	28.7	NTU	23.4	C	0
04.05.2017	14:50:06	28.9	NTU	23.5	C	0
04.05.2017	15:00:06	28.3	NTU	23.6	C	0
04.05.2017	15:10:06	28.1	NTU	23.6	C	0
04.05.2017	15:20:06	29	NTU	23.6	C	0
04.05.2017	15:30:06	28.6	NTU	23.7	C	0
04.05.2017	15:40:06	28.7	NTU	23.7	C	0
04.05.2017	15:50:06	28.2	NTU	23.7	C	0
04.05.2017	16:00:06	27.9	NTU	23.8	C	0
04.05.2017	16:10:06	27.6	NTU	23.8	C	0
04.05.2017	16:20:06	27.6	NTU	23.8	C	0
04.05.2017	16:30:06	27.3	NTU	23.9	C	0
04.05.2017	16:40:06	27.9	NTU	23.9	C	0
04.05.2017	16:50:07	27.2	NTU	23.9	C	0
04.05.2017	17:00:07	26.8	NTU	24	C	0
04.05.2017	17:10:07	26.8	NTU	24	C	0
04.05.2017	17:20:07	27.3	NTU	24	C	0
04.05.2017	17:30:07	26.5	NTU	24	C	0
04.05.2017	17:40:07	25.1	NTU	23.9	C	0
04.05.2017	17:50:07	25.6	NTU	23.9	C	0
04.05.2017	18:00:07	25	NTU	23.8	C	0
04.05.2017	18:10:07	24.9	NTU	23.9	C	0
04.05.2017	18:20:07	25.1	NTU	23.8	C	0
04.05.2017	18:30:07	25.3	NTU	23.8	C	0
04.05.2017	18:40:07	24.9	NTU	23.7	C	0
04.05.2017	18:50:07	25.3	NTU	23.8	C	0
04.05.2017	19:00:07	24.2	NTU	23.8	C	0
04.05.2017	19:10:08	25.1	NTU	23.7	C	0
04.05.2017	19:20:08	25	NTU	23.7	C	0
04.05.2017	19:30:08	24.7	NTU	23.7	C	0
04.05.2017	19:40:08	24.7	NTU	23.7	C	0
04.05.2017	19:50:08	25.1	NTU	23.7	C	0
04.05.2017	20:00:08	24.7	NTU	23.7	C	0
